epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,29756.1,1.31684,1.48871,1.5563,0.7942,0.53567,0.58794,0.40352,1.22343,2.51663,1.54349,0.0011395,0.0011395,0.0011395
181,30057,1.31545,1.4951,1.55352,0.79319,0.53655,0.58874,0.40404,1.22187,2.51553,1.54157,0.00109,0.00109,0.00109
182,30352.8,1.31346,1.48738,1.55301,0.79226,0.53695,0.58934,0.40473,1.2212,2.51545,1.54056,0.0010405,0.0010405,0.0010405
183,30650.7,1.30014,1.46709,1.54031,0.79154,0.53776,0.59016,0.4054,1.22042,2.51452,1.53924,0.000991,0.000991,0.000991
184,30962.6,1.31045,1.47255,1.55055,0.79119,0.53886,0.59072,0.40623,1.21957,2.51476,1.53827,0.0009415,0.0009415,0.0009415
185,31263.4,1.3132,1.47648,1.5516,0.79037,0.53874,0.59119,0.40683,1.21838,2.51421,1.53708,0.000892,0.000892,0.000892
186,31553.7,1.30007,1.45814,1.54195,0.7894,0.53951,0.59169,0.40746,1.21767,2.51364,1.53618,0.0008425,0.0008425,0.0008425
187,31853.8,1.3022,1.45991,1.54653,0.78875,0.54029,0.59212,0.40826,1.21718,2.51228,1.53536,0.000793,0.000793,0.000793
188,32158.6,1.29366,1.45356,1.53656,0.78907,0.54025,0.5927,0.40867,1.21603,2.5095,1.534,0.0007435,0.0007435,0.0007435
189,32463.1,1.30439,1.45329,1.5459,0.78944,0.54094,0.59321,0.40931,1.21488,2.50602,1.53268,0.000694,0.000694,0.000694
190,32775.5,1.29366,1.44257,1.53283,0.79188,0.54153,0.59426,0.40998,1.21417,2.50407,1.53188,0.0006445,0.0006445,0.0006445
191,33149.8,1.12159,0.98581,1.4611,0.79338,0.54147,0.59481,0.41037,1.21196,2.49994,1.53,0.000595,0.000595,0.000595
192,33447.8,1.12117,0.9691,1.46031,0.79414,0.54225,0.59564,0.41094,1.20995,2.49519,1.52744,0.0005455,0.0005455,0.0005455
193,33738.9,1.11094,0.9598,1.45306,0.79479,0.54228,0.59616,0.41202,1.20769,2.49086,1.52492,0.000496,0.000496,0.000496
194,34028.7,1.10984,0.95275,1.45101,0.79498,0.54234,0.59669,0.41271,1.20492,2.48759,1.52244,0.0004465,0.0004465,0.0004465
195,34312.9,1.10804,0.94516,1.44426,0.79969,0.54191,0.59722,0.41357,1.20322,2.48481,1.52088,0.000397,0.000397,0.000397
196,34616.7,1.10641,0.93679,1.44401,0.79815,0.54321,0.59792,0.41432,1.2013,2.48115,1.51858,0.0003475,0.0003475,0.0003475
197,34905.9,1.09774,0.92465,1.4389,0.80002,0.54364,0.59864,0.41496,1.19923,2.47733,1.5167,0.000298,0.000298,0.000298
198,35197.1,1.09475,0.92427,1.43501,0.80312,0.54357,0.59935,0.41575,1.1966,2.47343,1.51447,0.0002485,0.0002485,0.0002485
199,35481,1.09628,0.92178,1.43618,0.80233,0.54429,0.60024,0.41674,1.19471,2.47034,1.51269,0.000199,0.000199,0.000199
200,35774.3,1.09667,0.91899,1.43816,0.80394,0.5446,0.6009,0.41732,1.19291,2.46857,1.51138,0.0001495,0.0001495,0.0001495
